Rest. Name,review
Taste Of Nawab,"After being away for about 2 months we went back to Taste of Nawab.
We had a lovely meal time again as the food was prepared freshly, piping hot, portions were generous. We were welcomed by Mr Abdul and Rana who are always polite and...friendly. 
It was so lovely to see the restaurant being very busy with regular customers and the takeaway food never stopped being sold too. 
Mr Abdul makes sure that his staff wears face mask which is important.
 
We highly recommend this restaurant.

We are going to come back for sure.

Thank you all.
"
Taste Of Nawab,"Thank you so much for your wonderful review! I truly appreciate your positive feedback and I am delighted to read that you had a lovely meal and experience. We look forward to seeing you again soon! Thank you for your continued support.-Abdul
"
Taste Of Nawab,"Great service and lovely food, especially the mixed grill which was very tasty. Our little ones loved their grilled chicken from the children’s menu. Fantastic local restaurant. The food tasted like proper home cooked food just like my mum’s who is a brilliant cook and...knows a thing or two about Asian cuisine!  We were treated extremely well by Abdul and his team and even our children commented on how ‘kind’ they were, so a big thanks from them too!

Will definitely be visiting again very soon.
"
Taste Of Nawab,"Thank you so much for your review! I am truly grateful that you followed through with the recommendation and visited Taste of Nawab. I am so pleased to hear that you enjoyed your meal and were satisfied with our customer service. 
We look forward to...
"
Amrutha Lounge,"Best meal I’ve had in a while and even impressed my meat eating boyfriend! The food is incredible, so many different flavours and spices. Sharing platter is a great idea and is unlimited! The service really stood out for me, very attentive and caring even...
"
Amrutha Lounge,"I absolutely love this place. I live just on the outskirts of London and travel regularly into London so I can dine here! Almost every week. The food is always superb. Pricy but oh so worth it! Great service. I have had all of the...
"
Amrutha Lounge,"We took a 1h bus ride to get there, and could only do Sunday at lunchtime because the place is usually fully booked.

Our expectations were high and we were not disappointed. The service is perfect and the food divine. Such an explosion of flavour...
"
Amrutha Lounge,"Walked past and it was busy so thought we’d check it out and glad I did. Great food, great service, brilliant policies and an all you can eat offer that is very generous. We already have plans to return and love the fact that this...
"
Amrutha Lounge,"We had a family meal in Amrutha Lounge. The restaraunt was suggested by one of our extended family member as they ate there before. The restaurant has a great vibe, delicious vegan food and amazing staff. All of us went for a grand selection. Once...
"
Amrutha Lounge,"1st time visit, we chose the banquet for £18pp. Food is absolutely incredible, we loved the pakoras, Thai curry and the dips. Amazing value for money as it’s all you can eat! We had the coffee cheesecake for dessert which was also incredible. Fantastic service,...
"
Amrutha Lounge,"As new vegans my husband and myself are trying out as many vegan restaurants as possible. So far this is by far the best. The food was mind blowingly amazing and the service second to none. To add to this it is very good value....
"
Amrutha Lounge,"Seeing the great reviews online we decided to give it a try although we are not vegans. We were more than pleased by the quality and taste of everything we were served. Their tapas selection is simply amazing. And all of this in a place...
"
Amrutha Lounge,"I cannot reiterate enough how good this place is . Good for the tummy and the soul. The food is just incredible - the service amazing ... loved every aspect of it .

If you can make it - go ! All the dishes were...
"
Amrutha Lounge,"I live round the corner and never came in until my friend recommended it. Wish I'd been sooner because it was amazing. Lovely staff, tasty food, extra servings and even doggy bags 🙂 absolutely loved it and will definitely come back!!
"
Amrutha Lounge,"High recommended this restaurant. Easy to see how it’s rated #9 out of all London Restaurants. Great service, bring your own booze and amazing food. Also endless top ups on food if you choose the set menu. 10/10
"
Amrutha Lounge,"Had a wonderful dinner with friends at Amrutha! The food was delicious and staff we so attentive and lovely. The pakoras were so yummy and the pudding and tea were amazing and so well presented. Can’t wait to go back! :)
"
Amrutha Lounge,"The pakoras were awesome,  probably the best I've tasted outside of India.  Entrees are a bit pricey though,  but worth every single penny.  Service was very efficient.  You can't go wrong.
"
Amrutha Lounge,"Brunch at Amrutha has arrived! Had previously been to amazing lunch and dinner here...now brunch is available! A must try. Juices and smoothies to start the day off in the best way possible! Staff here exude positivity.
"
Amrutha Lounge,"Arvin you and your team enhanced our days in Tooting no end with your sunny disposition and incredible generosity. The food was always abundant and delicious. Let us know when your cookery school opens please!
"
Amrutha Lounge,"The warm welcome and consistently good service was unlike any I’ve ever experienced in the UK. The service was beyond outstanding! Over and above this, the food was outstanding. I am a big meat lover and am skeptical of anything vegan, but this was something...
"
Amrutha Lounge,"Nothing bad to say and will return ASAP!
All the food on the Selection buffet was wonderful - the pakoras were to die for.
The young team who served us were great.
 No concerns from a social distancing perspective,
Please open a chain!
"
Amrutha Lounge,"We had a meal on Saturday night and it was just amazing. Food quality is brilliant and staff as super helpful and friendly. Great value for money and went home with any leftovers to eat later! Highly recommend.
"
Amrutha Lounge,"Travelled almost two hours each way to eat here for our first time and we were not disappointed!
Lovely atmosphere. Gorgeous, colourful, flavoursome cuisine. Wonderful, friendly and extremely helpful staff.
Well deserved Trip Advisor rating.
We will definitely be back😊
"
Amrutha Lounge,"This was genuinely one of the best meals I've had in months. Top quality food, outstanding service and the BYOB and unlimited food options were a great touch. I'll be recommending this to all my friends and family.
"
Amrutha Lounge,"Had a lovely time, food was fun although I didn’t have all of it. Everything I did eat was fantastic and the service was lovely from the head waiter. I would recommend to anybody wanting to try something new as this was out of my...
"
Amrutha Lounge,"The most delicious food, amazing service and just a pleasure overall to be there. The staff are so fantastic and can’t do enough for you ! Will definitely be coming back next time we’re in London. Thank you for a wonderful dinner !
"
Amrutha Lounge,"Best curry in London by far. Spoilt for choice and the perfect way to test the taste buds. Can’t wait to come back next time we’re in the area. Thanks very much
"
Amrutha Lounge,"I have visited this restaurant several times and love it. The food is so so tasty and bottomless. The pakoras are my absolute favorite and always manage to go through a few bowls. The staff are so so lovely and welcoming. It is BYOB, making...
"
Amrutha Lounge,"Got here with high expectations because friends recommendation and very nice reviews, I'm very sorry but the final result is very far to be the best in London in my opinion! A lot of mixed flavours and spices didn't let me enjoy the meal. 
I...
"
Amrutha Lounge,"Having read all the reviews on here rating it highly I decided to get a takeaway from here as it’s local to me in Earlsfield.

Firstly, the menu in their website is completely in accurate. I was excited to try the tofish but was told...
"
Amrutha Lounge,"I cannot recommend Amrutha Lounge highly enough. The food is just delicious, perfectly flavoured and so wholesome too. What makes this place even more special is the owner and waiter Arvin, and his/ the restaurant's incredible attitude. Arvin treats you like a friend, offering top...
"
Amrutha Lounge,"Very nice place , foods was excellent, i feel fresh, very nice atmosphere and service. I will highly recommended
"
Amrutha Lounge,"Amrutha lounge is getting rave reviews since it opened. The place is a proof that you don't need fancy chandeliers and flashy sign boards to provide good service. There is a reason this place has been consistently number 1 or 2 of all restaurants in...
"
Amrutha Lounge,"Really disappointed as I’ve had good experiences at this restaurant before but I just tried to book over the phone (as no online option to do this available) and was told by the girl on the phone that they were too busy to take down...
"
Amrutha Lounge,"Honestly, amazing food served and cooked by genuine caring people. 

For only £18, you are gifted with a smattering of delicious vegan dishes including Thai green curry, vegetable pakora, rice, indian daal and more. This then gets generously topped up after you’ve finished! Every single...
"
Amrutha Lounge,"I went to Amrutha Lounge with my Mum and we shared ordered a bit of everything which is an option on the menu. LOADS of food came out, all delicious, hot and refillable. My favourite was the green curry!

The staff were so warm, welcoming...
"
Amrutha Lounge,"Funny enough it was a non-vegan friend who recommended this place.  Tried it out for the first time and was super impressed.  Very colourful, vibrant and tasty food.
Will be going back with some of my fellow Vegan friends.
We opted for the £18 all...
"
Amrutha Lounge,"Exceptionally welcoming servers (Arvin and Zach). Very friendly and spirited explanation of the menu and how the place worked. it certainly didn't disappoint. I can really understand why getting a booking in is so difficult!! Essentially Amrutha Lounge offers table service for unlimited Indian small...
"
Amrutha Lounge,"Exceptionally tasty food -every dish which was part of the feast was utterly delicious but different from each other but worked beautifully together. Atmosphere was relaxed, buzzy, unfussy just a fabulous restaurant with a really friendly vibe and incredibly good food. We will be back...
"
Amrutha Lounge,"Such tasty , fresh , unique dishes! A wonderful chef, great service, and reasonably priced. The ethos of the restaurant is no person goes hungry , if you haven't the funds to pay you can help in the kitchen. A great evening had by all....
"
Amrutha Lounge,"The food is fantastic every time we come here, really delicate flavours in some dishes and strong on others that all work amazingly together. We drove 45 minutes out of our way to come here and was totally worth it. The services is fantastic, always...
"
Amrutha Lounge,"I had a fantastic time at Amrutha this week with some friends. The food was delicious and so flavourful but also presented so beautifully. If you’re ever in London and looking for tasty vegan food, please head here! Oh and dessert is a must! The...
"
Amrutha Lounge,"The food is soooo sososo good and affordable. I can't emphasise enough how good the service was. They are so friendly and helpful plus really passionate about the food they serve, explaining everything we ordered. I live quite far from the restaurant but would definitely...
"
Amrutha Lounge,"Went there after a few drinks with friends and the food was mind-boggling and fantastic! You can BYOB here which is quite generous of them and have an amazing time especially if you aren't even vegan like me because the smell and flavours of the...
"
Amrutha Lounge,"Delicious food, each dish tasted different and was really flavourful, love the pakoras and the dahl especially! The service is fantastic, staff are so friendly and enthusiastic and you can tell they really care about the food and restaurant. Lovely atmosphere. Well priced, went home...
"
Amrutha Lounge,"I had such a great time at this restaurant - the food, the ambience, the staff, were all amazing. We had a selection of dishes between us and we were so full after one round just because of the sheer diversity of dishes. Particularly enjoyed...
"
Amrutha Lounge,"Incredible food, great atmosphere, excellent value to money and lovely staff. We’d made a special journey to find this Vegan delight for our one vegan member of the party. We were all wowed! We’ll be back!
"
Amrutha Lounge,"Welcomed as if we were old friends. Owner so happy to be back doing what he loves! Generous portions of the most unexpectedly tasty food. I nearly fell off my chair when the owner said that his vegan recipes contained no red peppers. Red peppers...
"
Amrutha Lounge,"Thank you ""The Guardian"" for recommending this wonderful restaurant.  Small but SO friendly, with amazing food with generous portions.   We were so full from 2 courses....had to have a takeaway box!  The pakoras are amazing and everything so fresh and tasty.  Cucumber-infused water and lovely...
"
Taste Of Nawab,"What a wonderful experience today. A gift from our children for afternoon tea in a beautiful setting. Myself and my wife really enjoyed the excellent service. The quality of the tea, sandwiches and sweet treats were exceptional. All the staff were very friendly, welcoming and...
"
Taste Of Nawab,"The food was a delightful surprise.  Being a cookery writer, I tend to be apprehensive about visiting new restaurants, but at Taste of Nawab the food was excellent and service faultless. Owner Abdul Rahman is a passionate restaurateur and goes an extra mile to please...
"
Taste Of Nawab,"Mridula, thank you so much for your kind and wonderful review! It's a true honour to read such positive feedback from you. My goal is to prepare only the most delicious and high-quality food and provide the best customer service. So to know that you...
"
Taste Of Nawab,"Fantastic flavours!
Really enjoyed our fabulous dinner. The sag paneer was super creamy and always one of our favourites! Abdul is great at recommending dishes if you aren’t sure what to order (like me tonight). He recommended the chicken marrango curry because I wanted something...
"
Taste Of Nawab,"Thank you for your wonderful review! I feel very honoured to read your positive feedback. I am delighted to hear that you were happy with my recommendation and that you enjoyed your meal. Thank you for choosing Taste of Nawab and for your kind words....
"
Taste Of Nawab,"I love finding these little gems, I live near Bradford and its world famous curry mile.  So Taste of Nawab had alot to live up to.

First impressions are a light and cosy restaurant, greeted quickly by a friendly member of staff.

Abdul the owner...
"
Taste Of Nawab,"WOW! Thank you so much for your wonderful review! It has made my day. It's an honour to receive such positive feedback. We genuinely care about our customers, and we only want to provide the best customer experience. Delicious and high-quality food and great customer...
"
Taste Of Nawab,"We had not been able to eat here for over a month, so at our earliest opportunity we returned. 

Fortunately we booked as the restaurant was very busy, both with takeaways & sit ins.

We were warmly greeted by Mr Abdul & Rani who made...
"
Taste Of Nawab,"Thank you so much for your review! I truly appreciate your positive feedback and I am delighted to read that you had a lovely meal and experience.-Abdul
"
Taste Of Nawab,"I have been going to Taste of Nawab or using the take away service for 25 years now and they never disappoint. 
Abdul always makes you feel Welcome and almost like family. 
Visited recently for my daughters birthday and Abdul and his team  made the...
"
Taste Of Nawab,"Thank YOU so much for your wonderful review and continued support over the past 25 years! It's a real honour to read your positive feedback. I am pleased to read that you had a lovely evening at the restaurant celebrating your daughter's birthday. From the...
"
Taste Of Nawab,"The guys at “The Taste of Nawab” always sound delighted to hear from us when we order. We are treated like distinguished guests. The quality, value and service remain unsurpassed. The “Taste of Nawab” has always stayed on top of the game. We don’t want...
"
Taste Of Nawab,"Thank you so much for your wonderful review! It's a real honour to read your positive feedback. I am so pleased to read that our food and service never disappoints. Thank you for your continued support. It means a lot.-Abdul
"
Taste Of Nawab,"We have been customers of this FABULOUS restaurant for some time and have been impressed with the consistency of the service & the quality of the food. 

Abdul/his team, are most welcoming, attentive, polite & caring, which is why on our last visit the restaurant...
"
Taste Of Nawab,"Thank you so much for your wonderful review! Our goal is to prepare only the most delicious and high-quality food and provide the best customer service. I am so happy to hear that you enjoyed your meal and were satisfied with our customer care. Thank...
"
Taste Of Nawab,"Fantastic food and service. The food is authentic Indian/Bangladeshi and the staff are very keen in pleasing its customers. They go above and beyond in ensuring top quality customer service and making you feel very welcome. Their is a very nice ambience inside and has...
"
Taste Of Nawab,"Thank you for your kind and honest review. I am pleased to hear that you had a lovely evening and enjoyed your meal. I am also delighted to hear that you were happy with our customer service. Thank you again for your feedback and we...
"
Taste Of Nawab,"We have been enjoying takeaways from Taste of Nawab for many years and it is still the best around. 
The onion bhajis are delicious and they are always very generous with their condiments! Every dish we have tried is always packed with flavour.
We will...
"
Taste Of Nawab,"Wow, thank you for your wonderful review! Your positive feedback means a lot me and the team! Our goal is to prepare only the most delicious and high-quality food and provide the best customer service. I am so happy to hear that you always have...
"
Taste Of Nawab,"It is not surprising that this Indian eatery is rated number 2 of ALL RESTAURANTS in London!!

For nearly 25 years Mr Abdul has served customers with a smile, friendly service & top quality food. The consistency is remarkable & a testament to his personal...
"
Taste Of Nawab,"Thank you for your review! From the bottom of my heart, thank you for being a loyal customer. Your kind words and continued support genuinely mean a lot to the team and I. We only want you to have the best experience. I am so...
"
Taste Of Nawab,"They've got quality food, for a reasonable price that taste extremely good. My own favourite is chicken biriyani 👌(less oily with perfect amount of spices).
The owner Mr Abdul and all the employees there are very polite, quick with the service and always, always make...
"
Taste Of Nawab,"Thank you for your wonderful review. It has made my day! I am so pleased to read about your positive experience. Thank you again for your positive feedback and we look forward to seeing you in the restaurant again soon. -Abdul
"
Taste Of Nawab,"My friend from Scotland needed a place to crash in London, so we took the opportunity to catch up over a curry, just like we used to do. We had a quick beer and then went to the Taste of Nawab, we decided to have...
"
Taste Of Nawab,"This restaurant has been going for over 25 years and for very good reason. The food is consistently excellent, with fresh, tasty ingredients prepared by first-rate chefs. The tandoori dishes are a particular highlight for me. What really sets Taste of Nawab apart, though, is...
"
Taste Of Nawab,"Wow, thank you so much for your incredible review! It's a real honour to read your positive feedback. We always strive to ensure that our customers have the BEST experience. So we will ALWAYS go the extra mile :). 
Thank you again for your kind...
"
Taste Of Nawab,"Absolutely amazing Indian restaurant with high quality food and warm, welcoming friendly staff. A large variety of options are available and great portion sizes too! Everyone makes you feel so welcomed - whether you are eating in or taking away. The kids love visiting as...
"
Taste Of Nawab,"From the bottom of my heart, thank you so much for your incredibly kind review. It's an honour to read your positive feedback. I am delighted to read about how much you and your family love our food. Your kind words have honestly brought a...
"
Indian Moment,"When you order a takeaway they remember your address details and are very prompt considering the quality of the food
"
Indian Moment,"We came off the street with no reservation on a busy Friday night, immediately welcomed and a table was found, food was tasty and presented well. Attentive service for us throughout our meal.
"
Indian Moment,"Delicious food, great service- friendly and helpful. Even boxed up our leftovers for another day! We’d highly recommend.
"
Indian Moment,"Went to Indian Moment in a friend’s recommendation with my girlfriend. 

I can assure you it’s not one to miss. The staff are very kind and friendly. The service is amazing and the food is even better. 

My girlfriend and I both had a starter...
"
Indian Moment,"I came here on Friday evening with good friends - one who lives not far but highly recommended the restaurant. It didn’t disappoint. The vegetarian thali reminded me of my trip to India in January. Full of flavours, taste & spice. My friends had the...
"
Indian Moment,"Fab Fab totally Fab!  Thank you so much for looking after us so beautifully.   Food was amazing, great company.  Love this place its a gem.  ❤️
"
Indian Moment,"A great, family friendly restaurant. Food is always excellent, service is prompt and friendly. We are biased though - we eat there at least a couple of times a month 😀👍
"
Indian Moment,"Delicious chicken and seafood based Curry’s. Good portions with break and rice. Beers and Brandy aplenty.
"
Indian Moment,"Always good food in this local, family run Indian. Friendly service. Good atmosphere. They also brought our son a birthday ice cream which is a nice touch.
"
Indian Moment,"Fantastic chicken tikka and lemon rice. My friend and I loved the service and the welcoming staff. Always a pleasure to be back!
"
Indian Moment,"Took my little brother to the new branch of Indian Moment on Saturday and am pleased to report that its new incarnation on Battersea Rise is just as good as its predecessor on Northcote Road. The same warm reception from polite and helpful staff as...
"
Indian Moment,"We tried this Indian at random and what a surprise! I love Indian food and I eaten in many restaurants around the world but this is the best I have ever had-superb in every way! 
My son agreed-the papadoms and pickles were very nice-both our...
"
Indian Moment,"This restaurant is fantastic - don't listen to the negative reviews.

We recently moved to Northcote Road, and on the first night we moved in we had absolutely no food in the house so decided to get a take away. I am not someone who...
"
Indian Moment,"I and my friend visited last week, food was delicious. service was very friendly. it was very busy night, but service was excellent.
"
Indian Moment,"We visit weekly and Indian Moment never disappoints. 
The food is fresh and delicious.The staff are wonderful and friendly but also very efficient. The atmosphere is always fun and lively. 
I would recommend this great restaurant for a casual dinner or for something very special!
"
Indian Moment,"If you are looking for the best curry in London look no further. No only is the food the best I’ve tasted but the service and personality of the team take things to the next level. A must try. Thank you
"
Indian Moment,"Visited here with a family friend who highly recommended, he was not wrong. Although we did not book and it was a very busy Saturday evening we were told 10 minute wait and that was how long it took until we were seated. From the...
"
Indian Moment,"Wow, fantastic feedback!

Thank you for taking the time to review Indian Moment and for spreading the word about us. It's great to hear we come top of your list when it comes to dining in SW London and I will be sure to pass...
"
Indian Moment,"My business associates and I had a wonderful evening, surrounded by friendly faces and speedy, efficient service. The food was unlike any Indian food I had ever tasted. All the food was incredibly tasty and I would particularly recommend the Lamb balti with the keema...
"
Indian Moment,"the last time we went here, service was by 20 year old, cocky, wideboys (probably from Tooting), the menu was poor and the overall experience was a 1-2 star. fast forward to feb 2014 and this place has substantially improved. good interior decor and furniture,...
"
Indian Moment,"We been Indian moment beginning of this week had a wonder food with my friends. Very good atmosphere and service usual. Really enjoyed and definitely will b back.
"
Indian Moment,"The curries are great but the lamb samosas are something really special. And the staff are very friendly as well. I highly recommend that you try it out - you won't regret it. Well done chaps.
"
Indian Moment,"Thank you very much for your review! See you soon
"
Indian Moment,"We used to live around the corner and visit every other week! Now we live further away it’s such a treat to eat in rather than order take away. The food is fabulous and service brilliant. The staff have been there for years and are...
"
Indian Moment,"We booked a table for 10 to celebrate family birthdays. Even though the restaurant was full, the service was faultless. Even better was the food. I had the chicken jalfrezi which was delicious and the sides of bindi and tarka dahl were so good!
I...
"
Indian Moment,"With my boyfriend we really like this place. The food is always great, service is nice. We will be back.
"
Indian Moment,"Not sure why I haven’t been here before! 
We loved it, food was great, service too and not too pricey either. What’s not to love?!
"
Indian Moment,"Usually take-away customers, we ate in with grandparents and kids for Grandpa’s birthday celebration. We were looked after really well, the food was delicious as always. Portions are generous (enjoyed curry for lunch the next day too!), well flavoured and excellently spiced where required. We...
"
Indian Moment,"Best Indian restaurant in the area without a doubt (eat in and takeaway). Excellent food with highest quality ingredients and lovely service. Nothing else we’ve tried comes close and we’ve tried pretty much everywhere else!
"
Indian Moment,"A great early dinner, well catered by an attentive staff who were happy to tell us how to adjust to younger tastes. Waiters happy to chat which is always nice too. Great food, good value.
"
Indian Moment,"We dropped in for a quick dinner as we were in the area. The food was spectacular! We loved the varied selection of appetizers and the spicy curry that followed. The staff was extremely friendly and we had a great, albeit too short, time (as...
"
Indian Moment,"My wife and I visited the restaurant for dinner. We hadn't booked but we got a table ok. We arrived about 8pm but despite several requests we had to wait until 8.15 for our drinks order to be taken. It took another 15 minutes before...
"
Amrutha Lounge,"A big thank you to all the staff at Amrutha Lounge! Arvin in particular went above and beyond. We visited last Wednesday for my brothers birthday, Arvin also surprised him with a birthday candle on his dessert. The service was outstanding from the moment we...
"
Amrutha Lounge,"We had a meal at Amrutha to celebrate my daughters graduation and this meal was the icing on the cake. The food was excellent which a great selection to cater for everyone and as there were 3 vegans in the party this was the perfect...
"
Amrutha Lounge,"This restaurant is superb, well worth travelling to Earlsfield just for a visit. Beautifully crafted menu, each dish destinctly delicious and well matched with complementary sauces and dips. Excellent value for money, great ethics, charming, knowledgable staff. Eat your fill, bring your own bottle, and...
"
Amrutha Lounge,"Absolutely fantastic restaurant and staff. Fully deserving of the rave reviews Amrutha Lounge regularly and deservedly receives.
Food was out of this world. As non- vegetarians Zach and Daniella took time to explain the menu to us and looked after our every need. 
We will...
"
Amrutha Lounge,"We had such an amazing evening here!  Everything was just brilliant. The staff were all so welcoming and clearly passionate about the food and the concept behind the restaurant.  The food was the best I have eaten for ages.  We went for the tapas so...
"
Amrutha Lounge,"My friend recommended I go here as I was looking for a place To visit with my partner for his birthday. I cannot stress how brilliant the experience was from Start to finish. This is now my favourite restaurant! Everything about it is spot on....
"
Amrutha Lounge,"This is the second time I’ve visited Amrutha Lounge (first visit was just a few weeks ago) and both were equally outstanding! I’m far from being vegan but have never tasted food quite like it. Both times we have ordered the “selection grandé” and couldn’t...
"
Amrutha Lounge,"A vegan friend took me to Amrutha lounge last night knowing I am the ultimate meat eater! I loved the colourful and tasty food, you can have the dishes topped up as much as you can eat. Beautiful Thai style veg curry, I did not...
"
Amrutha Lounge,"I’ve been vegan for just over a year now and this is the first time I’ve been completely blown away by a meal. The food was insanely incredible. From the pakora to the curry, each dish is vibrant in colour AND in flavour. The staff...
"
Amrutha Lounge,"My friend and I came to Amrutha tonight and were not disappointed. The restaurant itself was cosy like a lounge and it’s lovely that you can bring dogs. One of the staff members offered our dog a little dinner of her own with rice and...
"
Amrutha Lounge,"I visited with my friend on Saturday to try the new Brunch at Amrutha, we had both the mushrooms and avocado on toast and the flavours were stand out. There was spice and heat to the mushrooms and the avacado was fresh and zesty, by...
"
Amrutha Lounge,"Amrutha is one of the great ‘honest’ vegan restaurants that doesn’t try to imitate carnivore food. Instead Arvin and his team focus on creating complex layers of Indian and Asian flavours and textures in beautifully presented dishes. 

And now Amrutha does brunch!

Fresh smoothies and...
"
Amrutha Lounge,"As a new vegan this year I had seen the amazing reviews this had but was hesitant as the look of the menu didn't have much appeal to me, but I was blown away by how good the food was. The pakoras especially were incredible...
"
Amrutha Lounge,"Amrutha Lounge is quite a distance from where we live, but my girlfriend and I are so glad we made the detour.

From the moment we arrived, the staff were so welcoming and friendly, even though the restaurant was packed. They explained the drinks and...
"
Amrutha Lounge,"Went to amrutha lounge with one of my best friends, from the moment we arrived the service was amazing, the staff were so inviting and it felt like we had made two new friends instantly! The whole team were extremely attentive without being intrusive, the...
"
Amrutha Lounge,"I chose this restaurant to have a bday celebration for my partner. 

We arrived, and already knew we were going to have the bigger selection. And to no disappointment! One selection for both people fully feeds  2 people, and only one refill we needed- rice....We were full for hours afterwards.

Everything was so delicious! Gazpacho was more like a desert. Currys were smashing. Salads, especially the kale one - OMG! 

We both thought £25 per person is worth for what we got, even we didn't need the huge refill. The quality of the food, and the service is something we gladly paid for. Not to mention the feature BYOB, where you don't pay the fees, as oppose to other restaurants.

This is the place we will go back to, and take our friends too. I can now understand why the week ahead they were already booked out and only a few slots were left for the day :)
"
Amrutha Lounge,"Absolutely amazing vegan Indian food (though I genuinely think you could take all but the most vociferous meat-eater there without them even noticing), and the staff are so friendly.

They work on rotation, so even the head chefs switch out with the servers, and everyone...gets paid the same. They all seemed so genuinely happy to be there, and talked enthusiastically about the food and the business.

They make their own (gorgeous) herbal tea, and when my friend complimented it they put a bunch in a takeaway container for him and explained at length different ways to brew it. You pay per person and every table eats the same selection of stuff tapas-style from either the base or another, slightly expanded, menu (unless you specifically decide to order individual dishes, but that would be a mistake because everything is amazing). Get the expanded menu; the lentil falafel are absolutely to die for. The dahl and green curry are also exceptional. 

Refills of anything you like are free, and you may well be sent home with a takeaway box of your favourite dish for tomorrow's lunch.

Oh! And they have a rule that if you can't afford to eat there you can volunteer some time instead. Which is just so great, and a business model I'd go out of my way to support even if the food wasn't so spectacular.

Alcoholic drinks are BYOB, with glasses provided and no corkage charge.

I can't recommend Amrutha Lounge highly enough. We will absolutely be back. The only slight criticism I can level is that it was very loud when we were there, but I think that's largely testament to the relaxed atmosphere and how excited people are to be back eating at restaurants.
"
Amrutha Lounge,"Wow. What can I say. This restaurant was absolutely amazing in all aspects. The staff were so friendly (even though we were being a bit rowdy) and the food was delicious. Great value for price - they kept bringing food out until we were really...full! I can’t recommend highly enough. We were really difficult customers (some of the lads complaining about wanting chicken wings quite loudly) and they treated us so well. Thank you for a fab evening.
"
Amrutha Lounge,"As a committed meat lover, I was skeptical about going to Amrutha, but went based on the recommendation of friends & family.  I was blown away by the quality and presentation of the many and varied dishes served.  Everything was delicious and beautifully presented, and...made me completely forget about the fact that  all dishes were meatless.  Desserts and herbal tea were wonderful.  Prices were very reasonable, and the friendly, efficient, and informal service made for a wonderful vibe.  Highly recommended whether or not you are vegan!
"
Amrutha Lounge,"Excellent, tasty, food, which is freshly prepared. With the set price menus, food can be topped up as much as you like. Kale salad is out of this world..who knew kale could taste so good?! 

Everyone that works here is super friendly & helpful. Their...ethos is 'no man goes hungry' so if you can't pay for your meal, you can work for a couple of hours  instead. 

This place is all about preparing & serving the food with love..   I'll be returning soon!
"
Amrutha Lounge,"Wow wow wow…I LOVE Amrutha Lounge! 

I visited with my friends, and we had such a fab evening. The staff are wonderful, so friendly and accommodating- they can’t do enough for you. Then there’s the food- oh my. Even my non vegan friends were blown...away. 
We had the selection where you get curries, rice, salads, pakoras, falafels, dips…it was all delicious with so much flavour- and then we had the brownie for dessert which was rich, decadent and served with the salted caramel peanut butter ice cream which was the best I’ve ever tasted. I couldn’t believe it was vegan/ plant based. 
What’s more is they keep topping you up and you can eat as much as you like and also you’re free to bring your own wine. What more could you possibly want! 

I loved it here it was heaving even on a Thursday evening, which tells you all you need to know. I will be bringing my partner back because I’ve not stopped banging on about it since. Thank you Amrutha Lounge. Perfection!
"
Amrutha Lounge,"Visited last night with high expectations and it didn’t disappoint! Excellent value for money, unlimited refills on food, (which was delicious), and byob! I am not a vegan or even a vegetarian but thought the food was amazing. What really made the experience though was...the staff, all lovely and so attentive. The owner of the restaurant was waiting tables and was the best waiter I’ve ever had, very humble lovely people. Did not try and attempt to upsell, recommended the simpler cheaper menu as was the first time, explained all the dishes and recommended what went well together. Very lovely experience, and topped all the dishes up at the end just so we could take them all home in takeaway dishes! Fantastic restaurant, never change!
"
Amrutha Lounge,"I cannot recommend Amrutha Lounge enough! My boyfriend (who eats meat) booked a table for my birthday because he liked a ethos. Once we got there we were warmly welcomed, the staff explained the menu options (we went for the buffet menu) and then the...food arrived.... it was quite literally the best vegan meal I have ever had. So tasty, fresh and flavourful. Wonderful spice levels and creative flavouring of the none spiced dishes. The menu promised top ups of our dishes and the staff proactively made sure we were offered this more than once. As it was my birthday, we opted to have a pudding. These were so wonderfully creamy and delicately sweet. The staff all sang happy birthday to me too. It was just so friendly and a wonderful experience. I will be back and bring more friends to experience it. Thank you all at Amrutha for helping make my birthday special in these very uncertain times.
"
Amrutha Lounge,"Absolutely delicious breakfast - fresh juices, very nice granola to start, and the best savoury breakfast toasts I have ever had. The avocado toast with dehydrated tomatoes and herby garlic oil is incredible and so is the cashew cheese toast with the mushrooms and chilis....Left feeling full, happy and energized. I will be going again tomorrow. If you're after a healthy but delicious breakfast, this is the place.
"
Amrutha Lounge,"So wonderful to walk into a restaurant with a wonderful buzz for the first time in too long. The Amrutha team were as welcoming as ever and  it was visible how excited they were to be able to open their doors to diners once again....The food was incredible and so much love goes in to each plate they prepare. Always excellent value for money, and it's always so nice to be offered 'top-ups' and Tupperware for leftovers to take away. 
The service came with a huge smile from all the team and was excellent as always! Thanks guys, see you soon!!
"
Amrutha Lounge,"Amrutha is an amazing vegan Indian restaurant. Fresh, delicious, fantastic. It is casual and relaxed. It is reasonably priced and you can bring your own alcohol and have as much of any dish as takes your fancy. I had a wonderful evening catching up with...old school friends.
"
